Product Name,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Quantity Sold (liters/kg),Price per Unit (sold),Quantity in Stock (liters/kg),Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Abble_Sell_Before_Expire,Quantity_Lost,Stock_Efficiency,Value_Lost,Revenue_Before_Losses
Lassi,121.03,31.5,3812.445,14,18,39.375,103,2022,3,17,3,1,14,0,1,1.2857142857142858,0.0,103.0,0.1487234569941337,3244.5,141.75
Yogurt,250.06,47.29,11825.3374,29,98,59.1125,152,2022,10,14,4,4,29,0,1,3.3793103448275863,0.0,152.0,0.3919059425737823,7188.08,1158.6049999999998
Lassi,30.51,21.86,666.9486,17,15,27.325,15,2021,1,1,4,1,17,0,1,0.8823529411764706,0.0,15.0,0.4916420845624385,327.9,81.975
Cheese,375.57,18.13,6809.084099999999,88,274,22.662499999999998,101,2019,1,2,2,1,60,28,0,4.566666666666666,127.86666666666666,0.0,1.0700180170585156,0.0,1241.9049999999997
Paneer,214.56,49.01,10515.5856,14,52,61.262499999999996,162,2022,7,5,1,3,14,0,1,3.7142857142857144,0.0,162.0,0.24235645041014167,7939.62,637.1299999999999
Butter,15.11,91.66,1384.9825999999998,32,2,114.57499999999999,13,2019,9,23,0,3,4,28,0,0.5,14.0,0.0,1.0589013898080741,0.0,45.829999999999984
Butter,145.12,31.69,4598.852800000001,32,71,39.612500000000004,74,2019,6,30,6,2,32,0,1,2.21875,0.0,74.0,0.48925027563395806,2345.06,562.4975000000002
Cheese,221.31,84.24,18643.1544,55,200,105.3,21,2019,9,7,5,3,45,10,0,4.444444444444445,44.44444444444444,0.0,1.1045341125319437,0.0,4212.0
Yogurt,601.43,78.88,47440.79839999999,22,477,98.6,124,2020,3,27,4,1,22,0,1,21.681818181818183,0.0,124.0,0.7931097550837173,9781.119999999999,9406.439999999999
Cheese,603.3,78.68,47467.644,26,455,98.35000000000001,148,2020,11,1,6,4,26,0,1,17.5,0.0,148.0,0.7541853141057517,11644.640000000001,8949.85
Paneer,156.12,87.46,13654.2552,7,48,109.32499999999999,108,2021,4,28,2,2,7,0,1,6.857142857142857,0.0,108.0,0.3074558032282859,9445.679999999998,1049.5199999999998
Lassi,87.62,60.92,5337.8104,12,79,76.15,8,2022,6,16,3,2,12,0,1,6.583333333333333,0.0,8.0,0.90162063455832,487.36,1203.1700000000003
Cheese,868.05,88.24,76596.73199999999,87,400,110.3,468,2019,7,26,4,3,12,75,0,33.333333333333336,2500.0,0.0,3.3408213812568404,0.0,8824.0
Paneer,332.42,51.46,17106.3332,7,144,64.325,188,2022,10,29,5,4,7,0,1,20.571428571428573,0.0,188.0,0.4331869321942121,9674.48,1852.5600000000004
Paneer,245.91,33.48,8233.066799999999,11,107,41.849999999999994,138,2019,7,4,3,3,2,9,0,53.5,481.5,0.0,2.3931519661664837,0.0,895.5899999999997
Cheese,357.13,25.1,8963.963,68,17,31.375,340,2021,8,11,2,3,47,21,0,0.3617021276595745,7.595744680851064,332.40425531914894,0.06887056444670307,8343.34680851064,106.67499999999998
Ice Cream,338.56,34.7,11748.032,30,8,43.375,330,2022,10,9,6,4,10,20,0,0.8,16.0,314.0,0.07088846880907372,10895.800000000001,69.39999999999998
Lassi,550.92,59.29,32664.0468,14,410,74.1125,140,2022,1,13,3,1,9,5,0,45.55555555555556,227.77777777777777,0.0,1.1576595109594459,0.0,6077.224999999999
Butter,687.35,79.07,54348.7645,35,7,98.83749999999999,680,2021,4,7,2,2,28,7,0,0.25,1.75,678.25,0.012730050192769331,53629.22749999999,138.3725
Milk,660.22,15.77,10411.6694,27,29,19.7125,631,2022,3,12,5,1,27,0,1,1.0740740740740742,0.0,631.0,0.043924752355275515,9950.869999999999,114.33249999999997
Ghee,455.41,94.09,42849.5269,104,301,117.61250000000001,154,2019,11,25,0,4,50,54,0,6.02,325.08,0.0,1.374761204189631,0.0,7080.272500000003
Butter,650.03,57.57,37422.2271,31,74,71.9625,576,2021,1,2,5,1,31,0,1,2.3870967741935485,0.0,576.0,0.11384089965078535,33160.32,1065.0450000000003
Paneer,931.26,71.97,67022.7822,10,443,89.9625,488,2020,11,22,6,4,10,0,1,44.3,0.0,488.0,0.47569958980306254,35121.36,7970.677500000003
Butter,535.1,13.66,7309.466,39,18,17.075,517,2021,8,16,0,3,39,0,1,0.46153846153846156,0.0,517.0,0.033638572229489815,7062.22,61.469999999999985
Lassi,219.7,27.55,6052.735,13,67,34.4375,152,2022,9,19,0,3,13,0,1,5.153846153846154,0.0,152.0,0.30496131087847067,4187.6,461.4625
Buttermilk,503.23,30.98,15590.0654,9,302,38.725,201,2019,1,12,5,1,9,0,1,33.55555555555556,0.0,201.0,0.6001232041015042,6226.9800000000005,2338.9900000000002
Ghee,922.22,66.98,61770.295600000005,81,343,83.72500000000001,579,2020,4,4,5,2,54,27,0,6.351851851851852,171.5,407.5,0.5578929105853266,27294.350000000002,5743.535000000002
Ghee,959.97,48.35,46414.5495,125,610,60.4375,349,2022,5,9,0,2,40,85,0,15.25,1296.25,0.0,1.9857391376813858,0.0,7373.374999999999
Ice Cream,286.74,49.28,14130.5472,28,102,61.6,184,2022,2,17,3,1,23,5,0,4.434782608695652,22.17391304347826,161.82608695652175,0.4330540316784483,7974.789565217392,1256.64
Curd,423.01,93.64,39610.6564,6,145,117.05,278,2020,12,25,4,4,6,0,1,24.166666666666668,0.0,278.0,0.34278149452731616,26031.920000000002,3394.4499999999994
Lassi,349.82,14.55,5089.881,18,140,18.1875,209,2020,3,17,1,1,18,0,1,7.777777777777778,0.0,209.0,0.40020582013607,3040.9500000000003,509.2499999999999
Lassi,940.46,77.24,72641.1304,13,162,96.55,778,2020,8,28,4,3,13,0,1,12.461538461538462,0.0,778.0,0.17225612997894646,60092.719999999994,3128.2200000000003
Yogurt,275.3,29.94,8242.482,27,175,37.425000000000004,100,2020,10,10,5,4,27,0,1,6.481481481481482,0.0,100.0,0.6356701779876498,2994.0,1309.8750000000005
Curd,919.79,52.38,48178.6002,5,50,65.47500000000001,869,2021,12,7,1,4,4,1,0,12.5,12.5,856.5,0.06795029300166343,44863.47,654.7500000000003
Yogurt,310.89,38.13,11854.2357,26,190,47.6625,120,2020,8,7,4,3,26,0,1,7.3076923076923075,0.0,120.0,0.6111486377818521,4575.6,1811.1749999999997
Paneer,582.41,12.44,7245.180399999999,7,46,15.549999999999999,536,2019,3,24,6,1,7,0,1,6.571428571428571,0.0,536.0,0.07898216033378548,6667.84,143.05999999999997
Yogurt,488.09,75.28,36743.4152,23,466,94.1,22,2021,7,21,2,3,23,0,1,20.26086956521739,0.0,22.0,0.9547419533282797,1656.16,8770.119999999997
Yogurt,429.46,87.84,37723.7664,22,218,109.80000000000001,211,2020,7,22,2,3,17,5,0,12.823529411764707,64.11764705882354,146.88235294117646,0.6569125111973724,12902.145882352941,4787.280000000002
Yogurt,760.74,99.51,75701.2374,29,337,124.3875,423,2021,10,6,2,4,29,0,1,11.620689655172415,0.0,423.0,0.4429897205352683,42092.73,8383.717499999999
Milk,611.84,93.52,57219.2768,26,92,116.89999999999999,519,2020,4,15,2,2,26,0,1,3.5384615384615383,0.0,519.0,0.15036610878661086,48536.88,2150.9599999999996
Butter,171.23,12.66,2167.7718,25,34,15.825,137,2022,9,24,5,3,25,0,1,1.36,0.0,137.0,0.19856333586404254,1734.42,107.60999999999997
Paneer,29.9,89.98,2690.402,11,11,112.47500000000001,18,2019,10,31,3,4,11,0,1,1.0,0.0,18.0,0.3678929765886288,1619.64,247.44500000000005
Ice Cream,328.86,28.79,9467.8794,26,241,35.9875,87,2020,8,6,3,3,26,0,1,9.26923076923077,0.0,87.0,0.7328346408806179,2504.73,1734.5974999999996
Cheese,513.61,62.81,32259.8441,60,427,78.5125,86,2021,9,25,5,3,15,45,0,28.466666666666665,1281.0,0.0,3.3254804228889623,0.0,6704.967500000001
Curd,922.79,37.67,34761.4993,7,144,47.087500000000006,778,2020,7,28,1,3,7,0,1,20.571428571428573,0.0,778.0,0.15604850507699478,29307.260000000002,1356.1200000000006
Buttermilk,20.59,36.58,753.1822,10,13,45.724999999999994,7,2022,11,4,4,4,10,0,1,1.3,0.0,7.0,0.6313744536182613,256.06,118.88499999999995
Curd,471.65,35.9,16932.234999999997,6,168,44.875,303,2021,6,19,5,2,4,2,0,42.0,84.0,219.0,0.5342944980388,7862.099999999999,1507.8000000000002
Ghee,26.78,70.44,1886.3832,118,24,88.05,2,2021,10,24,6,4,9,109,0,2.6666666666666665,290.66666666666663,0.0,11.750062235499128,0.0,422.64
Butter,884.43,15.61,13805.9523,34,104,19.5125,780,2021,2,11,3,1,6,28,0,17.333333333333332,485.3333333333333,294.6666666666667,0.6663425407701381,4599.746666666667,405.86
Butter,804.77,11.6,9335.332,38,130,14.5,674,2019,6,23,6,2,28,10,0,4.642857142857143,46.42857142857143,627.5714285714286,0.21922856397302515,7279.828571428571,377.00000000000006
Curd,580.35,74.14,43027.149000000005,5,96,92.675,484,2022,9,30,4,3,5,0,1,19.2,0.0,484.0,0.16541742052209873,35883.76,1779.3599999999997
Paneer,471.71,47.05,22193.9555,9,425,58.8125,46,2019,4,25,3,2,9,0,1,47.22222222222222,0.0,46.0,0.9009772953721567,2164.2999999999997,4999.062500000001
Buttermilk,12.34,22.44,276.9096,12,4,28.05,8,2019,3,13,2,1,12,0,1,0.3333333333333333,0.0,8.0,0.3241491085899514,179.52,22.439999999999998
Butter,743.6,61.06,45404.216,25,720,76.325,23,2020,6,25,3,2,25,0,1,28.8,0.0,23.0,0.9682625067240451,1404.38,10990.800000000001
Buttermilk,937.77,90.35,84727.5195,12,565,112.9375,372,2019,10,28,0,4,12,0,1,47.083333333333336,0.0,372.0,0.6024931486398584,33610.2,12761.937500000004
Yogurt,973.05,98.8,96137.34,22,592,123.5,381,2019,6,4,1,2,22,0,1,26.90909090909091,0.0,381.0,0.6083962797389652,37642.799999999996,14622.400000000001
Lassi,349.84,37.09,12975.5656,17,243,46.362500000000004,106,2020,7,28,1,3,9,8,0,27.0,216.0,0.0,1.3120283558198034,0.0,2253.2175
Butter,792.41,76.6,60698.60599999999,36,127,95.75,665,2021,4,21,2,2,17,19,0,7.470588235294118,141.94117647058823,523.0588235294117,0.339396494832963,40066.305882352935,2432.0500000000006
Paneer,911.65,13.88,12653.702,7,62,17.35,849,2019,10,16,2,4,7,0,1,8.857142857142858,0.0,849.0,0.068008555915099,11784.12,215.14000000000004
Milk,668.48,55.16,36873.3568,28,359,68.94999999999999,309,2022,5,21,5,2,28,0,1,12.821428571428571,0.0,309.0,0.537039253231211,17044.44,4950.609999999997
Curd,915.0,18.2,16653.0,7,259,22.75,656,2020,7,1,2,3,7,0,1,37.0,0.0,656.0,0.2830601092896175,11939.199999999999,1178.4500000000003
Cheese,859.17,33.12,28455.7104,28,487,41.4,372,2019,9,26,3,3,28,0,1,17.392857142857142,0.0,372.0,0.5668261228860412,12320.64,4032.3600000000006
Lassi,861.33,32.28,27803.7324,13,794,40.35,67,2022,2,25,4,1,13,0,1,61.07692307692308,0.0,67.0,0.9218301928413035,2162.76,6407.58
Lassi,489.0,17.38,8498.82,16,240,21.724999999999998,249,2019,3,20,2,1,16,0,1,15.0,0.0,249.0,0.49079754601226994,4327.62,1042.7999999999997
Butter,332.75,11.91,3963.0525,34,29,14.8875,303,2020,11,29,6,4,34,0,1,0.8529411764705882,0.0,303.0,0.08715251690458302,3608.73,86.34749999999997
Lassi,828.56,60.13,49821.3128,17,477,75.16250000000001,351,2022,6,28,1,2,12,5,0,39.75,198.75,152.25,0.815571594090953,9154.7925,7170.502500000003
Buttermilk,171.89,42.04,7226.255599999999,8,150,52.55,21,2020,7,2,3,3,8,0,1,18.75,0.0,21.0,0.8726511140845891,882.84,1576.4999999999998
Cheese,667.5,11.13,7429.275000000001,40,661,13.912500000000001,6,2020,1,26,6,1,40,0,1,16.525,0.0,6.0,0.9902621722846442,66.78,1839.2325000000005
Lassi,910.04,84.55,76943.882,15,94,105.6875,816,2019,3,10,6,1,15,0,1,6.266666666666667,0.0,816.0,0.10329216298184696,68992.8,1986.9250000000002
Lassi,576.33,39.35,22678.5855,12,162,49.1875,414,2020,7,2,3,3,12,0,1,13.5,0.0,414.0,0.2810889594503149,16290.900000000001,1593.6749999999997
Curd,593.57,46.25,27452.612500000003,6,54,57.8125,539,2019,2,25,0,1,3,3,0,18.0,54.0,485.0,0.18194989638964232,22431.25,624.375
Paneer,843.57,25.11,21182.0427,10,495,31.3875,348,2019,10,23,2,4,10,0,1,49.5,0.0,348.0,0.5867918489277713,8738.28,3107.3624999999997
Yogurt,549.47,54.32,29847.2104,26,135,67.9,414,2020,10,1,3,4,26,0,1,5.1923076923076925,0.0,414.0,0.2456913025278905,22488.48,1833.3000000000006
Yogurt,30.84,18.93,583.8012,22,19,23.6625,11,2021,10,14,3,4,1,21,0,19.0,399.0,0.0,13.553826199740596,0.0,89.91750000000003
Ghee,1.24,56.94,70.6056,85,1,71.175,0,2021,4,19,0,2,40,45,0,0.025,1.125,0.0,1.7137096774193548,0.0,14.235
Ghee,327.95,55.03,18047.0885,63,129,68.7875,198,2019,6,23,6,2,35,28,0,3.6857142857142855,103.19999999999999,94.80000000000001,0.7080347613965543,5216.844000000001,1774.717499999999
Cheese,252.87,85.18,21539.466600000003,81,137,106.47500000000001,115,2022,9,3,5,3,26,55,0,5.269230769230769,289.8076923076923,0.0,1.6878542029805526,0.0,2917.4150000000004
Ghee,236.82,50.64,11992.5648,117,45,63.3,191,2021,2,17,2,1,27,90,0,1.6666666666666667,150.0,41.0,0.8234101849505954,2076.2400000000002,569.6999999999998
Yogurt,148.85,32.46,4831.671,28,138,40.575,10,2022,4,16,5,2,4,24,0,34.5,828.0,0.0,6.489754786698018,0.0,1119.8700000000003
Ghee,463.97,59.24,27485.582800000004,92,1,74.05,462,2020,11,12,3,4,59,33,0,0.01694915254237288,0.559322033898305,461.4406779661017,0.003360825126405382,27335.745762711867,14.809999999999995
Milk,12.41,77.35,959.9135,1,2,96.6875,10,2020,8,31,0,3,1,0,1,2.0,0.0,10.0,0.16116035455278002,773.5,38.67500000000001
Buttermilk,972.79,21.5,20914.985,8,105,26.875,867,2020,1,17,4,1,8,0,1,13.125,0.0,867.0,0.10793696481254947,18640.5,564.375
Paneer,541.51,30.14,16321.1114,12,273,37.675,268,2022,6,22,2,2,12,0,1,22.75,0.0,268.0,0.504145814481727,8077.52,2057.054999999999
Yogurt,589.0,52.12,30698.68,24,158,65.14999999999999,431,2022,5,5,3,2,24,0,1,6.583333333333333,0.0,431.0,0.26825127334465193,22463.719999999998,2058.739999999999
Yogurt,258.37,85.72,22147.4764,22,31,107.15,227,2019,6,19,2,2,22,0,1,1.4090909090909092,0.0,227.0,0.11998297015907419,19458.44,664.3300000000002
Paneer,879.28,75.06,65998.7568,11,559,93.825,320,2021,11,20,5,4,11,0,1,50.81818181818182,0.0,320.0,0.6357474297152216,24019.2,10489.635
Ice Cream,184.07,86.92,15999.3644,30,150,108.65,34,2019,8,8,3,3,29,1,0,5.172413793103448,5.172413793103448,28.82758620689655,0.8430076264089936,2505.693793103448,3259.5000000000005
Lassi,444.64,86.23,38341.3072,16,188,107.78750000000001,256,2019,7,7,6,3,16,0,1,11.75,0.0,256.0,0.42281396185678305,22074.88,4052.810000000001
Curd,118.09,71.55,8449.3395,5,82,89.4375,36,2019,12,24,1,4,5,0,1,16.4,0.0,36.0,0.6943856380726564,2575.7999999999997,1466.7750000000003
Yogurt,78.61,51.29,4031.9069,25,51,64.1125,27,2022,8,8,0,3,23,2,0,2.217391304347826,4.434782608695652,22.565217391304348,0.705187413925654,1157.37,653.9474999999999
Lassi,61.3,66.12,4053.156,13,52,82.65,9,2019,7,27,5,3,13,0,1,4.0,0.0,9.0,0.8482871125611746,595.08,859.5600000000001
Ghee,979.11,71.81,70309.8891,80,921,89.7625,58,2020,5,23,5,2,56,24,0,16.446428571428573,394.7142857142858,0.0,1.3437859747263186,0.0,16534.252500000002
Ghee,680.27,88.66,60312.73819999999,119,520,110.82499999999999,160,2020,6,27,5,2,49,70,0,10.612244897959183,742.8571428571428,0.0,1.85640575485784,0.0,11525.799999999996
Butter,497.43,81.02,40301.7786,40,175,101.27499999999999,322,2019,4,10,2,2,40,0,1,4.375,0.0,322.0,0.3518082946344209,26088.44,3544.624999999999
Buttermilk,844.21,71.04,59972.6784,13,634,88.80000000000001,210,2020,12,3,3,4,13,0,1,48.76923076923077,0.0,210.0,0.7509979744376399,14918.400000000001,11259.840000000004
Butter,334.25,94.78,31680.215,26,64,118.475,270,2020,12,18,4,4,25,1,0,2.56,2.56,267.44,0.19913238593866867,25347.9632,1516.4799999999996
Cheese,956.86,19.12,18295.163200000003,55,505,23.900000000000002,451,2022,4,12,1,2,53,2,0,9.528301886792454,19.056603773584907,431.9433962264151,0.5476836776263873,8258.757735849056,2413.9000000000005
Ice Cream,372.51,10.28,3829.4028,28,53,12.85,319,2021,10,11,0,4,23,5,0,2.3043478260869565,11.521739130434783,307.4782608695652,0.17320807261666743,3160.87652173913,136.21
Buttermilk,165.0,57.21,9439.65,10,117,71.5125,48,2022,3,8,1,1,10,0,1,11.7,0.0,48.0,0.7090909090909091,2746.08,1673.3925000000002
Cheese,823.36,26.52,21835.5072,72,601,33.15,222,2019,6,9,6,2,25,47,0,24.04,1129.8799999999999,0.0,2.1022153128643604,0.0,3984.629999999999
Ghee,343.94,43.79,15061.1326,135,320,54.7375,23,2020,8,17,0,3,27,108,0,11.851851851851851,1280.0,0.0,4.6519741815432925,0.0,3503.1999999999994
Buttermilk,236.89,60.71,14381.5919,9,123,75.8875,113,2021,6,20,6,2,9,0,1,13.666666666666666,0.0,113.0,0.5192283338258263,6860.2300000000005,1866.8325000000002
Yogurt,271.03,78.62,21308.3786,25,31,98.275,240,2020,9,6,6,3,25,0,1,1.24,0.0,240.0,0.11437848208685386,18868.800000000003,609.3050000000001
Curd,593.92,85.54,50803.9168,5,74,106.92500000000001,519,2019,1,7,0,1,4,1,0,18.5,18.5,500.5,0.15574488146551727,42812.770000000004,1582.4900000000005
Yogurt,721.88,74.32,53650.12159999999,27,113,92.89999999999999,608,2021,11,1,0,4,27,0,1,4.185185185185185,0.0,608.0,0.1565357123067546,45186.56,2099.54
Butter,640.05,89.32,57169.26599999999,38,190,111.64999999999999,450,2020,8,16,6,3,15,23,0,12.666666666666666,291.3333333333333,158.66666666666669,0.7520245814129105,14172.106666666667,4242.7
Milk,333.06,42.94,14301.5964,24,202,53.675,131,2019,4,28,6,2,22,2,0,9.181818181818182,18.363636363636363,112.63636363636364,0.6616334485186944,4836.605454545454,2168.47
Cheese,338.79,84.66,28681.9614,55,32,105.82499999999999,306,2021,3,9,1,1,39,16,0,0.8205128205128205,13.128205128205128,292.87179487179486,0.13320406484313327,24794.526153846153,677.2799999999997
Lassi,16.25,63.96,1039.35,17,2,79.95,14,2020,8,6,3,3,17,0,1,0.11764705882352941,0.0,14.0,0.12307692307692308,895.44,31.980000000000004
Cheese,407.76,52.72,21497.1072,44,242,65.9,165,2022,5,10,1,2,11,33,0,22.0,726.0,0.0,2.3739454581126154,0.0,3189.5600000000018
Ice Cream,646.52,73.27,47370.5204,26,636,91.58749999999999,10,2021,12,17,4,4,20,6,0,31.8,190.8,0.0,1.2788467487471387,0.0,11649.929999999997
Yogurt,643.35,12.01,7726.6335,28,320,15.0125,323,2020,7,12,6,3,28,0,1,11.428571428571429,0.0,323.0,0.4973964405067226,3879.23,960.7999999999998
Cheese,389.72,41.7,16251.324000000002,58,327,52.125,62,2021,8,9,0,3,39,19,0,8.384615384615385,159.30769230769232,0.0,1.2478386849730378,0.0,3408.974999999999
Butter,182.92,40.48,7404.601599999999,36,44,50.599999999999994,138,2021,6,11,4,2,2,34,0,22.0,748.0,0.0,4.3297616444347256,0.0,445.27999999999986
Cheese,217.77,67.85,14775.6945,66,26,84.8125,191,2022,10,27,3,4,23,43,0,1.1304347826086956,48.60869565217391,142.3913043478261,0.3426031852512922,9661.25,441.02500000000015
Buttermilk,155.81,24.45,3809.5545,13,144,30.5625,11,2021,3,12,4,1,13,0,1,11.076923076923077,0.0,11.0,0.9242025543931711,268.95,880.2
Paneer,774.28,52.32,40510.3296,10,26,65.4,748,2019,11,27,2,4,10,0,1,2.6,0.0,748.0,0.0335795836131632,39135.36,340.08000000000015
Butter,357.06,54.99,19634.7294,36,151,68.7375,206,2022,12,7,2,4,24,12,0,6.291666666666667,75.5,130.5,0.634347168543102,7176.195000000001,2075.8724999999995
Milk,760.49,15.96,12137.4204,21,207,19.950000000000003,553,2021,11,16,1,4,21,0,1,9.857142857142858,0.0,553.0,0.2721929282436324,8825.880000000001,825.9300000000004
Lassi,473.39,79.79,37771.788100000005,15,88,99.73750000000001,385,2021,1,15,4,1,15,0,1,5.866666666666666,0.0,385.0,0.1858932381334629,30719.15,1755.3800000000006
Paneer,658.6,66.47,43777.142,12,369,83.0875,289,2021,10,28,3,4,12,0,1,30.75,0.0,289.0,0.5602793805040995,19209.829999999998,6131.857500000003
Curd,351.69,77.71,27329.8299,6,157,97.13749999999999,194,2022,6,8,2,2,6,0,1,26.166666666666668,0.0,194.0,0.4464158776194944,15075.739999999998,3050.1174999999994
Curd,974.02,83.47,81301.4494,7,243,104.3375,731,2020,5,18,0,2,7,0,1,34.714285714285715,0.0,731.0,0.24948153015338495,61016.57,5070.802500000002
Paneer,960.56,41.89,40237.8584,13,40,52.3625,920,2019,4,11,3,2,13,0,1,3.076923076923077,0.0,920.0,0.04164237528108604,38538.8,418.89999999999986
Buttermilk,337.03,94.48,31842.5944,11,247,118.10000000000001,90,2022,1,20,3,1,11,0,1,22.454545454545453,0.0,90.0,0.7328724445895025,8503.2,5834.140000000001
Paneer,697.08,18.12,12631.0896,13,426,22.650000000000002,271,2022,11,1,1,4,13,0,1,32.76923076923077,0.0,271.0,0.6111206748149423,4910.52,1929.7800000000004
Buttermilk,611.84,92.05,56319.872,10,278,115.0625,333,2022,1,6,3,1,10,0,1,27.8,0.0,333.0,0.45436715481171547,30652.649999999998,6397.475
Buttermilk,181.24,92.26,16721.202400000002,11,90,115.325,91,2020,5,21,3,2,11,0,1,8.181818181818182,0.0,91.0,0.4965791216067093,8395.66,2075.85
Cheese,52.6,88.81,4671.406,80,39,111.0125,13,2020,7,9,3,3,53,27,0,0.7358490566037735,19.867924528301884,0.0,1.1191620632757011,0.0,865.8975
Yogurt,869.7,25.42,22107.774,26,495,31.775000000000002,374,2019,5,21,1,2,26,0,1,19.03846153846154,0.0,374.0,0.5691617799241118,9507.08,3145.7250000000004
Lassi,14.33,91.43,1310.1919,18,10,114.28750000000001,4,2019,3,1,4,1,18,0,1,0.5555555555555556,0.0,4.0,0.6978367062107467,365.72,228.57500000000002
Milk,880.32,44.31,39006.9792,25,623,55.3875,257,2020,9,4,4,3,25,0,1,24.92,0.0,257.0,0.7076972010178116,11387.67,6901.2825
Cheese,194.13,24.61,4777.5393,89,12,30.7625,182,2022,11,7,0,4,30,59,0,0.4,23.6,158.4,0.18338226961314585,3898.224,73.83
Milk,64.85,41.7,2704.245,2,48,52.125,16,2022,1,5,2,1,2,0,1,24.0,0.0,16.0,0.7401696222050888,667.2,500.39999999999986
Ice Cream,76.57,47.42,3630.9494,27,53,59.275000000000006,23,2019,2,18,0,1,20,7,0,2.65,18.55,4.449999999999999,0.9344390753558836,211.01899999999998,628.3150000000002
Cheese,322.37,49.24,15873.4988,52,275,61.550000000000004,47,2019,9,9,0,3,12,40,0,22.916666666666668,916.6666666666667,0.0,3.696580533755209,0.0,3385.2500000000005
Butter,358.35,94.46,33849.741,36,248,118.07499999999999,110,2019,3,16,5,1,21,15,0,11.80952380952381,177.14285714285717,0.0,1.1863900017939364,0.0,5856.519999999999
Ice Cream,287.81,40.15,11555.5715,29,86,50.1875,201,2020,11,21,5,4,11,18,0,7.818181818181818,140.72727272727272,60.27272727272728,0.7877671822635514,2419.9500000000003,863.2250000000001
Butter,229.16,99.0,22686.84,28,160,123.75,69,2019,10,4,4,4,28,0,1,5.714285714285714,0.0,69.0,0.6982021295164951,6831.0,3960.0
Buttermilk,833.58,20.43,17030.0394,10,463,25.5375,370,2020,8,7,4,3,10,0,1,46.3,0.0,370.0,0.5554355910650447,7559.099999999999,2364.772500000001
Milk,860.94,86.13,74152.7622,29,258,107.6625,602,2019,12,7,5,4,25,4,0,10.32,41.28,560.72,0.34762004320858597,48294.8136,5555.384999999999
Paneer,707.74,68.65,48586.351,11,672,85.8125,35,2021,2,9,1,1,11,0,1,61.09090909090909,0.0,35.0,0.9495012292649843,2402.75,11533.199999999997
Milk,64.26,70.75,4546.395,1,30,88.4375,34,2018,12,5,2,4,1,0,1,30.0,0.0,34.0,0.46685340802987857,2405.5,530.625
Lassi,414.07,67.65,28011.8355,14,96,84.5625,318,2021,8,22,6,3,14,0,1,6.857142857142857,0.0,318.0,0.23184485714975728,21512.7,1623.5999999999995
Butter,522.76,85.78,44842.3528,26,424,107.225,98,2022,1,10,0,1,26,0,1,16.307692307692307,0.0,98.0,0.8110796541433928,8406.44,9092.679999999997
Yogurt,595.93,35.46,21131.6778,27,54,44.325,541,2021,6,25,4,2,13,14,0,4.153846153846154,58.15384615384616,482.8461538461538,0.1881996982092631,17121.724615384614,478.7100000000001
